scene,split,seq,img_path,t1,t2,t3,q1,q2,q3,q4
ShopFacade,train,seq2,ShopFacade/seq2/frame00041.png,8.612119,-5.203787,1.5886120000000001,0.68029,0.671971,0.208916,-0.20497600000000002
ShopFacade,train,seq2,ShopFacade/seq2/frame00042.png,7.927693,-5.257683999999999,1.607108,0.675487,0.6752859999999999,0.227293,-0.189851
ShopFacade,train,seq2,ShopFacade/seq2/frame00043.png,-3.541003,-3.20741,2.198234,0.41031000000000006,-0.785844,0.087077,0.454437
ShopFacade,train,seq2,ShopFacade/seq2/frame00044.png,6.495789,-5.216931,1.625011,0.733103,0.64567,0.156193,-0.145859
ShopFacade,train,seq2,ShopFacade/seq2/frame00045.png,5.77556,-5.221096,1.664916,0.727222,0.663691,0.10977100000000001,-0.136428
ShopFacade,train,seq2,ShopFacade/seq2/frame00046.png,4.9730669999999995,-5.205913,1.661016,0.734641,0.6654800000000001,0.094726,-0.092008
ShopFacade,train,seq2,ShopFacade/seq2/frame00047.png,4.247172,-5.185575,1.661709,0.729125,0.675497,0.07898200000000001,-0.076433
ShopFacade,train,seq2,ShopFacade/seq2/frame00048.png,3.4514720000000003,-5.133945,1.674498,0.733481,0.66809,0.092187,-0.084636
ShopFacade,train,seq2,ShopFacade/seq2/frame00049.png,2.691035,-4.944397,1.7049159999999999,0.720544,0.6908449999999999,0.037689999999999994,-0.04615
ShopFacade,train,seq2,ShopFacade/seq2/frame00050.png,1.978865,-4.768989,1.7166700000000001,0.729014,0.6834319999999999,0.037585,-0.006806
ShopFacade,train,seq2,ShopFacade/seq2/frame00051.png,1.213388,-4.516148,1.754529,0.711832,0.6933739999999999,-0.07283400000000001,0.084991
ShopFacade,train,seq2,ShopFacade/seq2/frame00052.png,0.568127,-4.172485,1.7632720000000002,0.705598,0.668547,-0.16031700000000002,0.171684
ShopFacade,train,seq2,ShopFacade/seq2/frame00053.png,-0.10923900000000002,-3.848935,1.7685099999999998,0.6686840000000001,0.659656,-0.22857399999999997,0.255871
ShopFacade,train,seq2,ShopFacade/seq2/frame00054.png,-0.695254,-3.4354,1.7705330000000001,0.660529,0.651841,-0.243484,0.281994
ShopFacade,train,seq2,ShopFacade/seq2/frame00055.png,-1.333611,-3.03257,1.78552,0.6361640000000001,0.636961,-0.286389,0.32795799999999997
ShopFacade,train,seq2,ShopFacade/seq2/frame00056.png,-1.946737,-2.554118,1.777569,0.6497350000000001,0.648768,-0.26310500000000003,0.296175
ShopFacade,train,seq2,ShopFacade/seq2/frame00057.png,-2.56983,-2.083944,1.771941,0.6259939999999999,0.633134,-0.30134099999999997,0.34127199999999996
ShopFacade,train,seq2,ShopFacade/seq2/frame00058.png,-3.086691,-1.493452,1.736323,0.618302,0.6189680000000001,-0.32657800000000003,0.357671
ShopFacade,train,seq2,ShopFacade/seq2/frame00059.png,-3.6948540000000003,-0.929666,1.730855,0.616375,0.599435,-0.32431,0.394439
ShopFacade,train,seq2,ShopFacade/seq2/frame00060.png,-4.029592,-0.23985599999999999,1.712307,0.564992,0.596479,-0.375796,0.42868900000000004
ShopFacade,train,seq2,ShopFacade/seq2/frame00061.png,-4.42033,0.46518400000000004,1.7345830000000002,0.583475,0.548462,-0.389229,0.455243
ShopFacade,train,seq2,ShopFacade/seq2/frame00062.png,-4.6486339999999995,1.188964,1.7181060000000001,0.533455,0.548409,-0.423616,0.48499799999999993
ShopFacade,train,seq2,ShopFacade/seq2/frame00063.png,-4.879341,2.001271,1.7150040000000002,0.531959,0.538949,-0.414829,0.504451
ShopFacade,train,seq2,ShopFacade/seq2/frame00064.png,-5.112845,2.71644,1.775238,0.500845,0.5260630000000001,-0.456558,0.513776
ShopFacade,train,seq2,ShopFacade/seq2/frame00065.png,-5.386792,3.536114,1.77112,0.514442,0.516962,-0.440283,0.52369
ShopFacade,train,seq2,ShopFacade/seq2/frame00066.png,-5.654401999999999,4.225546,1.749571,0.472339,0.506262,-0.46500600000000003,0.5516909999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00067.png,-5.7679849999999995,5.072712,1.737025,0.465292,0.495613,-0.47003999999999996,0.562968
ShopFacade,train,seq2,ShopFacade/seq2/frame00068.png,-5.997003,5.8134559999999995,1.732388,0.44483500000000004,0.48366499999999996,-0.48464700000000005,0.577327
ShopFacade,train,seq2,ShopFacade/seq2/frame00069.png,-6.003316000000001,6.743774,1.7355450000000001,0.42908900000000005,0.482411,-0.49286599999999997,0.583306
ShopFacade,train,seq2,ShopFacade/seq2/frame00070.png,-6.088437,7.490436,1.757326,0.421929,0.459517,-0.510125,0.592108
ShopFacade,train,seq2,ShopFacade/seq2/frame00071.png,-6.100262,8.164749,1.739709,0.41913199999999995,0.448208,-0.5227539999999999,0.5917479999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00072.png,-6.138024,8.941007,1.788611,0.40060100000000004,0.459373,-0.5634939999999999,0.557646
ShopFacade,train,seq2,ShopFacade/seq2/frame00073.png,-6.072508,9.737767999999999,1.614342,0.38669899999999996,0.44154099999999996,-0.5742619999999999,0.5707270000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00074.png,-6.035634,10.536116,1.91372,0.331359,0.42685200000000006,-0.583052,0.606671
ShopFacade,train,seq2,ShopFacade/seq2/frame00075.png,-6.099874,11.169496,1.605286,0.337739,0.41685500000000003,-0.580465,0.612556
ShopFacade,train,seq2,ShopFacade/seq2/frame00076.png,-5.95478,11.99505,1.7297740000000001,0.32263400000000003,0.396903,-0.5801310000000001,0.633895
ShopFacade,train,seq2,ShopFacade/seq2/frame00077.png,-6.003867,12.633731,1.700043,0.313813,0.41461000000000003,-0.59331,0.614494
ShopFacade,train,seq2,ShopFacade/seq2/frame00078.png,-5.87977,13.268714000000001,1.765259,0.25703200000000004,0.361082,-0.630965,0.63674
ShopFacade,train,seq2,ShopFacade/seq2/frame00079.png,-5.928128,13.981828,1.715197,0.24142800000000003,0.32869899999999996,-0.639407,0.651788
ShopFacade,train,seq2,ShopFacade/seq2/frame00080.png,-5.719398,14.701989999999999,1.777537,0.267977,0.332045,-0.62415,0.654501
ShopFacade,train,seq2,ShopFacade/seq2/frame00081.png,-5.568894,15.393207,1.784776,0.23088499999999998,0.314868,-0.624396,0.67652
ShopFacade,train,seq2,ShopFacade/seq2/frame00082.png,-5.235935,15.913972,1.7919209999999999,0.19636099999999998,0.259737,-0.6511899999999999,0.685515
ShopFacade,train,seq2,ShopFacade/seq2/frame00083.png,-4.919282,16.502224,1.7472279999999998,0.161676,0.21933699999999998,-0.6669649999999999,0.693476
ShopFacade,train,seq2,ShopFacade/seq2/frame00084.png,-4.5259339999999995,16.946718,1.7599150000000001,0.15751199999999999,0.180479,-0.679157,0.693804
ShopFacade,train,seq2,ShopFacade/seq2/frame00085.png,-4.244145,17.231065,1.8468939999999998,0.16632,0.165421,-0.688164,0.686589
ShopFacade,train,seq2,ShopFacade/seq2/frame00086.png,-4.041933,17.42446,1.8464040000000002,0.15446400000000002,0.12501199999999998,-0.702018,0.683874
ShopFacade,train,seq2,ShopFacade/seq2/frame00087.png,-4.108819,17.414077,1.84372,0.195653,0.178972,-0.682447,0.681143
ShopFacade,train,seq2,ShopFacade/seq2/frame00088.png,-4.272024,17.258266,1.860382,0.20335899999999998,0.200803,-0.688948,0.666089
ShopFacade,train,seq2,ShopFacade/seq2/frame00089.png,-4.256986,16.819801000000002,1.8840139999999999,0.196919,0.199323,-0.6806260000000001,0.676936
ShopFacade,train,seq2,ShopFacade/seq2/frame00090.png,-4.278925,16.374083,1.843343,0.208038,0.184616,-0.690077,0.668155
ShopFacade,train,seq2,ShopFacade/seq2/frame00091.png,-4.260509,15.790957999999998,1.8451970000000002,0.220468,0.211216,-0.688399,0.657942
ShopFacade,train,seq2,ShopFacade/seq2/frame00092.png,-4.216316,15.156404,1.853402,0.22586399999999998,0.195208,-0.686419,0.663105
ShopFacade,train,seq2,ShopFacade/seq2/frame00093.png,-4.281184,14.538761,1.8588310000000001,0.227726,0.205744,-0.683154,0.662654
ShopFacade,train,seq2,ShopFacade/seq2/frame00094.png,-4.259221,13.929587,1.8387650000000002,0.22256700000000001,0.21272399999999997,-0.678815,0.666651
ShopFacade,train,seq2,ShopFacade/seq2/frame00095.png,-4.361398,13.328298,1.8176,0.23901999999999998,0.193245,-0.675121,0.670624
ShopFacade,train,seq2,ShopFacade/seq2/frame00096.png,-4.395268,12.703411000000001,1.813193,0.245748,0.237294,-0.670743,0.658334
ShopFacade,train,seq2,ShopFacade/seq2/frame00097.png,-4.375317,12.062987,1.8471819999999999,0.26104299999999997,0.236125,-0.669945,0.653663
ShopFacade,train,seq2,ShopFacade/seq2/frame00098.png,-4.518865,11.461651,1.824798,0.27058899999999997,0.259773,-0.661237,0.6496649999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00099.png,-4.523663,10.787994,1.866437,0.252738,0.234656,-0.6937270000000001,0.6323
ShopFacade,train,seq2,ShopFacade/seq2/frame00100.png,-4.821102,10.139854,1.847898,0.256847,0.23316599999999998,-0.683609,0.642138
ShopFacade,train,seq2,ShopFacade/seq2/frame00101.png,-4.878566,9.365202,1.6904860000000002,0.21506199999999998,0.21256799999999998,-0.701627,0.6452
ShopFacade,train,seq2,ShopFacade/seq2/frame00102.png,-5.194922,8.699517,1.700812,0.250855,0.239864,-0.680955,0.644854
ShopFacade,train,seq2,ShopFacade/seq2/frame00103.png,-5.350353,8.038461,1.730668,0.27198,0.28476599999999996,-0.658223,0.641622
ShopFacade,train,seq2,ShopFacade/seq2/frame00104.png,-5.408706,7.334085000000001,1.7133939999999999,0.28457899999999997,0.27134400000000003,-0.655775,0.644473
ShopFacade,train,seq2,ShopFacade/seq2/frame00105.png,-5.462833,6.603542999999999,1.6666169999999998,0.321326,0.300265,-0.644422,0.625548
ShopFacade,train,seq2,ShopFacade/seq2/frame00106.png,-5.452337,5.850613,1.676036,0.354342,0.324042,-0.6228520000000001,0.6176520000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00107.png,-5.501428,5.132852,1.7542919999999997,0.39615900000000004,0.37150700000000003,-0.605301,0.5819380000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00108.png,-5.53984,4.383329,1.7090490000000003,0.406091,0.392443,-0.593793,0.5731390000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00109.png,-5.648276999999999,3.696844,1.72167,0.46089399999999997,0.438597,-0.5508609999999999,0.540149
ShopFacade,train,seq2,ShopFacade/seq2/frame00110.png,-5.620878,2.9650790000000002,1.7340950000000002,0.46848599999999996,0.46095600000000003,-0.5432,0.522468
ShopFacade,train,seq2,ShopFacade/seq2/frame00111.png,-5.703556,2.196457,1.730314,0.5049899999999999,0.49511700000000003,-0.516954,0.482289
ShopFacade,train,seq2,ShopFacade/seq2/frame00112.png,-5.689464,1.460177,1.735553,0.521196,0.49386199999999997,-0.5071979999999999,0.47666000000000003
ShopFacade,train,seq2,ShopFacade/seq2/frame00113.png,-5.759217,0.652075,1.7379950000000002,0.555645,0.516832,-0.4744,0.446193
ShopFacade,train,seq2,ShopFacade/seq2/frame00114.png,-5.68795,-0.061725,1.7369729999999999,0.576699,0.5336350000000001,-0.46041099999999996,0.41312600000000005
ShopFacade,train,seq2,ShopFacade/seq2/frame00115.png,-5.725836,-0.80855,1.717295,0.592079,0.543879,-0.433964,0.406588
ShopFacade,train,seq2,ShopFacade/seq2/frame00116.png,-5.636499,-1.5043440000000001,1.6855849999999999,0.61215,0.593959,-0.391477,0.345298
ShopFacade,train,seq2,ShopFacade/seq2/frame00117.png,-5.493448,-2.2345479999999998,1.7828330000000001,0.634263,0.584442,-0.383708,0.330009
ShopFacade,train,seq2,ShopFacade/seq2/frame00118.png,-5.44272,-3.016936,1.8285740000000001,0.643992,0.607891,-0.360729,0.292606
ShopFacade,train,seq2,ShopFacade/seq2/frame00119.png,-5.147705,-3.6996230000000003,1.860379,0.6499060000000001,0.621239,-0.33719499999999997,0.27925500000000003
ShopFacade,train,seq2,ShopFacade/seq2/frame00120.png,-5.034016,-4.493431,1.853707,0.650055,0.621967,-0.338909,0.27518400000000004
ShopFacade,train,seq2,ShopFacade/seq2/frame00121.png,-4.856546,-5.198582,1.848125,0.659192,0.632191,-0.320847,0.250714
ShopFacade,train,seq2,ShopFacade/seq2/frame00122.png,-4.770333,-6.061088,1.823546,0.680053,0.630572,-0.297495,0.22672399999999998
ShopFacade,train,seq2,ShopFacade/seq2/frame00123.png,-4.478053,-6.699936999999999,1.824509,0.677662,0.630358,-0.308967,0.219004
ShopFacade,train,seq2,ShopFacade/seq2/frame00124.png,-4.328037,-7.5799460000000005,1.82047,0.70312,0.636051,-0.265054,0.175521
ShopFacade,train,seq2,ShopFacade/seq2/frame00125.png,-4.161819,-8.327572,1.792255,0.701446,0.6637770000000001,-0.222663,0.133394
ShopFacade,train,seq2,ShopFacade/seq2/frame00126.png,-3.9949230000000004,-9.0473,1.8420310000000002,0.709817,0.661311,-0.20605199999999999,0.127944
ShopFacade,train,seq2,ShopFacade/seq2/frame00127.png,-3.79124,-9.74644,1.749586,0.709961,0.67555,-0.177331,0.09023099999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00128.png,-3.574997,-10.484119,1.7985849999999999,0.701926,0.69298,-0.155302,0.054395000000000006
ShopFacade,train,seq2,ShopFacade/seq2/frame00129.png,-3.242547,-11.162516,1.8116970000000001,0.695256,0.6987680000000001,-0.16289,0.042535
ShopFacade,train,seq2,ShopFacade/seq2/frame00130.png,-2.741539,-11.648919,1.8497580000000002,0.7002109999999999,0.686851,-0.188466,0.049204000000000005
ShopFacade,train,seq2,ShopFacade/seq2/frame00131.png,-2.210332,-12.230947,1.846166,0.702174,0.6918270000000001,-0.163579,0.039619999999999995
ShopFacade,train,seq2,ShopFacade/seq2/frame00132.png,-1.586775,-12.706724000000001,1.8657540000000001,0.709125,0.686357,-0.159444,0.025162
ShopFacade,train,seq2,ShopFacade/seq2/frame00133.png,-0.9972469999999999,-13.139592000000002,1.884191,0.706508,0.695787,-0.128828,0.011448999999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00134.png,-0.495292,-13.431373,1.852641,0.712002,0.69109,-0.122123,0.023094
ShopFacade,train,seq2,ShopFacade/seq2/frame00135.png,0.20430399999999999,-13.847209,1.850355,0.7087640000000001,0.695599,-0.11738900000000001,0.003967
ShopFacade,train,seq2,ShopFacade/seq2/frame00136.png,0.715934,-13.933299,1.814546,0.7047899999999999,0.7031689999999999,-0.092184,-0.018074
ShopFacade,train,seq2,ShopFacade/seq2/frame00137.png,1.242548,-14.108498999999998,1.78045,0.700132,0.712296,-0.045816,-0.01872
ShopFacade,train,seq2,ShopFacade/seq2/frame00138.png,1.610543,-13.84092,1.7353290000000001,0.702669,0.7087060000000001,0.013059999999999999,-0.06182000000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00139.png,1.8344669999999998,-13.297903,1.775628,0.706106,0.699242,0.046223,-0.10168200000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00140.png,1.6417680000000001,-12.66803,1.7135049999999998,0.704715,0.700746,0.073341,-0.083389
ShopFacade,train,seq2,ShopFacade/seq2/frame00141.png,1.186577,-11.995704,1.731091,0.695425,0.71837,0.014952000000000002,-0.010264
ShopFacade,train,seq2,ShopFacade/seq2/frame00142.png,0.703534,-11.389066999999999,1.772241,0.7251920000000001,0.6865979999999999,-0.01551,0.049388999999999995
ShopFacade,train,seq2,ShopFacade/seq2/frame00143.png,0.037554000000000004,-10.945637,1.7782060000000002,0.72241,0.673041,-0.086115,0.13313
ShopFacade,train,seq2,ShopFacade/seq2/frame00144.png,-0.569555,-10.362099,1.7450869999999998,0.7191569999999999,0.667079,-0.13808800000000002,0.136934
ShopFacade,train,seq2,ShopFacade/seq2/frame00145.png,-1.319613,-9.838111,1.6957330000000002,0.713242,0.646763,-0.18442999999999998,0.197403
ShopFacade,train,seq2,ShopFacade/seq2/frame00146.png,-1.811064,-9.015725999999999,1.6623900000000003,0.698601,0.640051,-0.234013,0.21801399999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00147.png,-2.54868,-8.460766,1.731382,0.6755720000000001,0.64108,-0.250886,0.263961
ShopFacade,train,seq2,ShopFacade/seq2/frame00148.png,-3.023834,-7.72576,1.7375990000000001,0.6402329999999999,0.640358,-0.29543200000000003,0.304571
ShopFacade,train,seq2,ShopFacade/seq2/frame00149.png,-3.7037730000000004,-7.140175999999999,1.7759330000000002,0.654702,0.617801,-0.292498,0.322693
ShopFacade,train,seq2,ShopFacade/seq2/frame00150.png,-4.215034999999999,-6.498385,1.788368,0.639687,0.621265,-0.317266,0.322759
ShopFacade,train,seq2,ShopFacade/seq2/frame00151.png,-4.947846,-5.918362999999999,1.7812430000000001,0.640033,0.603907,-0.305895,0.363431
ShopFacade,train,seq2,ShopFacade/seq2/frame00152.png,-5.389339,-5.2437879999999994,1.793859,0.641768,0.598124,-0.32910500000000004,0.34938800000000003
ShopFacade,train,seq2,ShopFacade/seq2/frame00153.png,-6.064936,-4.608887999999999,1.779332,0.6390359999999999,0.598111,-0.320461,0.362216
ShopFacade,train,seq2,ShopFacade/seq2/frame00154.png,-6.564058,-4.015258,1.822987,0.6270399999999999,0.604066,-0.323936,0.370121
ShopFacade,train,seq2,ShopFacade/seq2/frame00155.png,-7.11937,-3.327144,1.8220880000000002,0.6268560000000001,0.597427,-0.3302,0.375634
ShopFacade,train,seq2,ShopFacade/seq2/frame00156.png,-7.526282000000001,-2.690249,1.849407,0.593404,0.585067,-0.371133,0.40966899999999995
ShopFacade,train,seq2,ShopFacade/seq2/frame00157.png,-7.911771000000001,-2.072146,1.852263,0.564299,0.563751,-0.40689200000000003,0.44518599999999997
ShopFacade,train,seq2,ShopFacade/seq2/frame00158.png,-8.478839,-1.423201,1.814561,0.545504,0.566603,-0.399841,0.47065200000000007
ShopFacade,train,seq2,ShopFacade/seq2/frame00159.png,-8.912894999999999,-0.740636,1.8563180000000001,0.5624,0.559133,-0.39211599999999996,0.46617700000000006
ShopFacade,train,seq2,ShopFacade/seq2/frame00160.png,-9.454392,-0.106743,1.877725,0.563539,0.562345,-0.395771,0.45777399999999996
ShopFacade,train,seq2,ShopFacade/seq2/frame00161.png,-9.892956,0.526252,1.8198189999999999,0.578087,0.563158,-0.39367199999999997,0.44010299999999997
ShopFacade,train,seq2,ShopFacade/seq2/frame00162.png,-10.325123,1.140654,1.8750529999999999,0.54672,0.526939,-0.426317,0.491616
ShopFacade,train,seq2,ShopFacade/seq2/frame00163.png,-10.689498,1.8361919999999998,1.8749060000000002,0.543321,0.549139,-0.416758,0.479125
ShopFacade,train,seq2,ShopFacade/seq2/frame00164.png,-11.086072,2.608641,1.8790939999999998,0.532288,0.532465,-0.422865,0.504316
ShopFacade,train,seq2,ShopFacade/seq2/frame00165.png,-11.302892,3.297154,1.8334560000000002,0.536909,0.512285,-0.455176,0.49204499999999995
ShopFacade,train,seq2,ShopFacade/seq2/frame00166.png,-11.589746,3.989499,1.7851169999999998,0.49218,0.47354300000000005,-0.48465600000000003,0.546466
ShopFacade,train,seq2,ShopFacade/seq2/frame00167.png,-11.485007000000001,4.821822,1.844184,0.46720100000000003,0.452297,-0.50752,0.5653090000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00168.png,-11.336556,5.558606,1.7491430000000001,0.450189,0.42325100000000004,-0.520874,0.588964
ShopFacade,train,seq2,ShopFacade/seq2/frame00169.png,-11.169055,6.120239,1.714486,0.414578,0.403636,-0.54277,0.608773
ShopFacade,train,seq2,ShopFacade/seq2/frame00170.png,-10.791649000000001,6.871486,1.703227,0.42103100000000004,0.392445,-0.531238,0.621696
ShopFacade,train,seq2,ShopFacade/seq2/frame00171.png,-10.424402,7.496111,1.763729,0.37738,0.35767600000000005,-0.547668,0.655524
ShopFacade,train,seq2,ShopFacade/seq2/frame00172.png,-9.962444999999999,8.120311000000001,1.738996,0.373193,0.344992,-0.5529850000000001,0.660238
ShopFacade,train,seq2,ShopFacade/seq2/frame00173.png,-9.651667999999999,8.797229,1.619726,0.344412,0.330451,-0.561656,0.675814
ShopFacade,train,seq2,ShopFacade/seq2/frame00174.png,-9.056567,9.532538,1.630133,0.370373,0.35143,-0.547752,0.6627890000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00175.png,-8.842489,10.239599,1.698494,0.357661,0.320024,-0.564925,0.6712100000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00176.png,-8.532888999999999,10.954326,1.672294,0.348467,0.300058,-0.585013,0.668054
ShopFacade,train,seq2,ShopFacade/seq2/frame00177.png,-8.209253,11.685034,1.703028,0.331903,0.264228,-0.595705,0.682026
ShopFacade,train,seq2,ShopFacade/seq2/frame00178.png,-7.919058000000001,12.444492,1.620285,0.365035,0.283423,-0.577068,0.6733600000000001
ShopFacade,train,seq2,ShopFacade/seq2/frame00179.png,-7.685778999999999,13.181154000000001,1.697555,0.326759,0.28831,-0.595826,0.674609
ShopFacade,train,seq2,ShopFacade/seq2/frame00180.png,-7.451647,13.965758,1.6445439999999998,0.323164,0.32450500000000004,-0.586477,0.6680619999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00181.png,-7.4835259999999995,14.91151,1.702725,0.371898,0.329773,-0.561581,0.6614899999999999
ShopFacade,train,seq2,ShopFacade/seq2/frame00182.png,-7.372075,15.708335,1.7740919999999998,0.359662,0.307799,-0.588134,0.655745
ShopFacade,train,seq2,ShopFacade/seq2/frame00183.png,-7.309963000000001,16.533336,1.681577,0.363611,0.298293,-0.5796680000000001,0.665427
ShopFacade,train,seq2,ShopFacade/seq2/frame00184.png,-7.371616,17.247888,1.677687,0.377012,0.30783,-0.574821,0.657787
